,id,user,tweet,created_at,prepro
1737,1431119974215520262,multimediapolresngada,"dengan disiplin protokol kesehatan maka secara tidak langsung kita telah berperan aktif untuk memutus rantai penyebaran covid-19
#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/ozDaAQFz9n",2021-08-27 05:02:45,"['disiplin', 'protokol', 'sehat', 'langsung', 'peran', 'aktif', 'putus', 'rantai', 'sebar', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1739,1431119206678818826,SATLANTAS POLRES NGADA,"Personil Satlantas Polres Ngada melaksanakan Pengamanan dan Pengawalan 200 Vial Vaksin COVID-19 dari Bandara Turelelo Soa menuju Dinas Kesehatan Kabupaten Ngada.

Ayoo..!!! Jangan Kendor Untuk selalu Patuhi Prokes 5M.
Mencegah Lebih baik dari pada Mengobati. https://t.co/nDECztAGDA",2021-08-27 04:59:42,"['personil', 'satlantas', 'polres', 'ngada', 'laksana', 'aman', 'awal', 'vial', 'vaksin', 'covid', 'bandara', 'turelelo', 'soa', 'dinas', 'sehat', 'kabupaten', 'ngada', 'ayoo', 'kendor', 'patuh', 'prokes', 'm', 'cegah', 'obat']"
1740,1431119185409548289,Kecamatan Andir,"Kasi Kesos Kec. Andir hadir memonitoring Giat Pelaksanaan Vaksinasi Covid-19 bagi anak usia di bawah 18 Tahun di UPT Puskesmas Garuda. Rabu, 25-08-2021
@OdedMD 
@pembdg 
@halo_bandung https://t.co/xIGZIC3EqK",2021-08-27 04:59:37,"['kasi', 'kesos', 'kec', 'andir', 'hadir', 'memonitoring', 'giat', 'laksana', 'vaksinasi', 'covid', 'anak', 'usia', 'upt', 'puskesmas', 'garuda', 'rabu']"
1741,1431119050029993990,Donat Gula,"Hari ini, ada berita duka. Teman kelas kami meninggal setelah berjuang melawan covid-19 dengan kondisi hamil 7 bulan. Bayinya juga meninggal.",2021-08-27 04:59:05,"['berita', 'duka', 'teman', 'kelas', 'tinggal', 'juang', 'lawan', 'covid', 'kondisi', 'hamil', 'bayi', 'tinggal']"
1742,1431118672597176321,multimediapolresngada,"Kapolri Jenderal Listyo Sigit Prabowo, https://t.co/134AbW223U. mengajak seluruh Alumni Akademi Kepolisian angkatan 1994 untuk ikut mempercepat program vaksinasi covid-19 dalam kegiatan vaksinasi massal dan bakti sosial Akpol 94.

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/3s90qXrHCn",2021-08-27 04:57:35,"['kapolri', 'jenderal', 'listyo', 'sigit', 'prabowo', 'ajak', 'alumni', 'akademi', 'polisi', 'angkat', 'cepat', 'program', 'vaksinasi', 'covid', 'giat', 'vaksinasi', 'massal', 'bakti', 'sosial', 'akpol', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1743,1431118579332640769,Kecamatan Andir,"Bpk. Camat Andir Budi Rahmat Taufik, AP., MM didampingi Kasi Ekbang Kec. Andir dan Kasi Trantib Kec. Andir hadir memonitoring Giat Pelaksanaan Vaksinasi Covid-19 di Vihara Tanda Bhakti. Rabu, 25-08-2021
.
@OdedMD
@kangyanamulyana
@pembdg 
@halo_bandung
@buditaufik73
@Satpolppbdg https://t.co/NLKrOjmSlq",2021-08-27 04:57:12,"['bpk', 'camat', 'andir', 'budi', 'rahmat', 'taufik', 'ap', 'mm', 'damping', 'kasi', 'ekbang', 'kec', 'andir', 'kasi', 'trantib', 'kec', 'andir', 'hadir', 'memonitoring', 'giat', 'laksana', 'vaksinasi', 'covid', 'vihara', 'tanda', 'bhakti', 'rabu']"
1744,1431118314978246661,multimediapolresngada,"Kapolri Jenderal Listyo Sigit Prabowo, https://t.co/134AbW223U berpendapat berkat kerja sama dari pemerintah dan elemen masyarakat dalam melaksanakan program vaksinasi, angka kasus COVID-19 dan BOR dapat ditekan

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/hPuez7uvB8",2021-08-27 04:56:09,"['kapolri', 'jenderal', 'listyo', 'sigit', 'prabowo', 'dapat', 'berkat', 'kerja', 'perintah', 'elemen', 'masyarakat', 'laksana', 'program', 'vaksinasi', 'angka', 'covid', 'bor', 'tekan', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1745,1431118164817952768,Polsek Nusakambangan,"Yuk jadi teladan yang baik dalam menerapkan protokol kesehatan agar kita semua aktif dalam mencegah penyebaran covid-19

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/bIzVjouM7L",2021-08-27 04:55:34,"['yuk', 'teladan', 'terap', 'protokol', 'sehat', 'aktif', 'cegah', 'sebar', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1746,1431118147856175105,Kecamatan Andir,"Giat Bpk. Camat Andir didampingi Kasi Trantib, Kasi Ekbang, Kasi Pem dan Para Lurah hadir menerima Kunjungan Wakil Wali Kota Bandung Bpk. H. Yana Mulyana, S.E. dalam rangka Peninjauan Vaksinasi Covid-19 Massal di SMPN 41 Bandung
25-08-2021
@OdedMD
@pembdg 
@halo_bandung https://t.co/bNOAL3Wkun",2021-08-27 04:55:29,"['giat', 'bpk', 'camat', 'andir', 'damping', 'kasi', 'trantib', 'kasi', 'ekbang', 'kasi', 'pem', 'lurah', 'hadir', 'terima', 'kunjung', 'wakil', 'wali', 'kota', 'bandung', 'bpk', 'h', 'yana', 'mulyana', 's', 'e', 'rangka', 'tinjau', 'vaksinasi', 'covid', 'massal', 'smpn', 'bandung']"
1747,1431118141518598155,multimediapolresngada,"Beberapa kebijakan pemerintah seperti vaksinasi, penerapan protokol kesehatan serta PPKM merupakan upaya pemerintah dalam menekan pandemi covid-19

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/8Ut3fFPOkJ",2021-08-27 04:55:28,"['bijak', 'perintah', 'vaksinasi', 'terap', 'protokol', 'sehat', 'ppkm', 'upaya', 'perintah', 'tekan', 'pandemi', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1748,1431117855664209922,multimediapolresngada,"Yuk jadi teladan yang baik dalam menerapkan protokol kesehatan agar kita semua aktif dalam mencegah penyebaran covid-19

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/qzUbtmYAbj",2021-08-27 04:54:20,"['yuk', 'teladan', 'terap', 'protokol', 'sehat', 'aktif', 'cegah', 'sebar', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1749,1431117348161798156,multimediapolresngada,"PCR swab merupakan salah satu metode diagnose covid-19 yang lumayan akurat karena sampel PCR Swab berasal dari cairan atau lendir yang berada di area belakang hidung

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/na35Kq1HAm",2021-08-27 04:52:19,"['pcr', 'swab', 'salah', 'metode', 'diagnose', 'covid', 'lumayan', 'akurat', 'sampel', 'pcr', 'swab', 'asal', 'cair', 'lendir', 'area', 'hidung', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1753,1431114651924795395,Polrestro Tangerang,"dengan disiplin protokol kesehatan maka secara tidak langsung kita telah berperan aktif untuk memutus rantai penyebaran covid-19
#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/tJwrfFdgp3",2021-08-27 04:41:36,"['disiplin', 'protokol', 'sehat', 'langsung', 'peran', 'aktif', 'putus', 'rantai', 'sebar', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1754,1431114523042148354,Polrestro Tangerang,"jangan hanya protes dengan keadaan covid-19 yang masih ada, tapi bertindak dengan kontribusi nyata
#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/vvQccCgF7S",2021-08-27 04:41:05,"['protes', 'covid', 'tindak', 'kontribusi', 'nyata', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1755,1431114517035950080,Polsek KP Samarinda,"Ayo bersama sama melawan Covid 19
Patuhi protokol kesehatan
Selalu patuhi 5M
.
#AyoLawanCorona
#poldakaltim 
#polrestasamarinda
#polsekkpsamarinda https://t.co/2IbZD4K92d",2021-08-27 04:41:04,"['ayo', 'lawan', 'covid', 'patuh', 'protokol', 'sehat', 'patuh', 'm', 'ayolawancorona', 'poldakaltim', 'polrestasamarinda', 'polsekkpsamarinda']"
1756,1431114391756283904,Polrestro Tangerang,"Yuk jadi teladan yang baik dalam menerapkan protokol kesehatan agar kita semua aktif dalam mencegah penyebaran covid-19

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/z3IK0gyroE",2021-08-27 04:40:34,"['yuk', 'teladan', 'terap', 'protokol', 'sehat', 'aktif', 'cegah', 'sebar', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1757,1431114139619913743,Polrestro Tangerang,"Kapolri Jenderal Listyo Sigit Prabowo, https://t.co/lkVc7U1flr berpendapat berkat kerja sama dari pemerintah dan elemen masyarakat dalam melaksanakan program vaksinasi, angka kasus COVID-19 dan BOR dapat ditekan

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/sVvRRs87Hn",2021-08-27 04:39:34,"['kapolri', 'jenderal', 'listyo', 'sigit', 'prabowo', 'dapat', 'berkat', 'kerja', 'perintah', 'elemen', 'masyarakat', 'laksana', 'program', 'vaksinasi', 'angka', 'covid', 'bor', 'tekan', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1758,1431114082422124545,Lapas Klaten,"Kegiatan Serbuan Vaksinasi Covid-19 Dosis ke 2 Lembaga Pemasyarakatan Kelas IIB Klaten 

Lapas Klaten.....KEREN !!!

#vaksin
#KumhamPeduli
#KumhamBerbagi
#optimis
#semangat 
#KumhamPASTI
#humaslapasklaten
#pastenkeren
#Jatenggayeng
#lapasklatenpasti
#bersatumelawancovid19 https://t.co/Cr7Y7W8175",2021-08-27 04:39:20,"['giat', 'serbu', 'vaksinasi', 'covid', 'dosis', 'lembaga', 'masyarakat', 'kelas', 'iib', 'klaten', 'lapas', 'klaten', 'keren', 'vaksin', 'kumhampeduli', 'kumhamberbagi', 'optimis', 'semangat', 'kumhampasti', 'humaslapasklaten', 'pastenkeren', 'jatenggayeng', 'lapasklatenpasti', 'bersatumelawancovid']"
1759,1431113904025862144,Polres Seluma Humas,"Rapit test (Antibody lgM lgG) merupakan metode screening untuk memilah apakah berpotensi terinfeksi covid-19 atau tidak

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/6nGHZbPe6N",2021-08-27 04:38:38,"['rapit', 'test', 'antibody', 'lgm', 'lgg', 'metode', 'screening', 'mem', 'potensi', 'infeksi', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1760,1431113588911972359,Polsek KP Samarinda,"BANTU NAKES 
Menyelamatkan Nyawa Manusia

Kita dapat membantu meringankan kerja Nakes dengan segera vaksin, patuhi peraturan PPKM, taati Prokes 5M &amp; lawan Hoax seputar Covid-19.
.
#AyoLawanCorona
#poldakaltim 
#polrestasamarinda
#polsekkpsamarinda https://t.co/b0HRovQtHe",2021-08-27 04:37:23,"['bantu', 'nakes', 'selamat', 'nyawa', 'manusia', 'bantu', 'ringan', 'kerja', 'nakes', 'vaksin', 'patuh', 'atur', 'ppkm', 'taat', 'prokes', 'm', 'lawan', 'hoax', 'putar', 'covid', 'ayolawancorona', 'poldakaltim', 'polrestasamarinda', 'polsekkpsamarinda']"
1761,1431113564429770758,Polres Seluma Humas,"Yuk jadi teladan yang baik dalam menerapkan protokol kesehatan agar kita semua aktif dalam mencegah penyebaran covid-19

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/vT4tkEdKMC",2021-08-27 04:37:17,"['yuk', 'teladan', 'terap', 'protokol', 'sehat', 'aktif', 'cegah', 'sebar', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1762,1431112854292217856,HUMAS POLSEK METRO MENTENG,"Kapolri Jenderal Listyo Sigit Prabowo, https://t.co/lCoV3kJGhA berpendapat berkat kerja sama dari pemerintah dan elemen masyarakat dalam melaksanakan program vaksinasi, angka kasus COVID-19 dan BOR dapat ditekan

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/InKgNmiJSn",2021-08-27 04:34:27,"['kapolri', 'jenderal', 'listyo', 'sigit', 'prabowo', 'dapat', 'berkat', 'kerja', 'perintah', 'elemen', 'masyarakat', 'laksana', 'program', 'vaksinasi', 'angka', 'covid', 'bor', 'tekan', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1764,1431112362438774785,HUMAS POLSEK METRO MENTENG,"Yuk jadi teladan yang baik dalam menerapkan protokol kesehatan agar kita semua aktif dalam mencegah penyebaran covid-19.

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/mFsAnXCLLF",2021-08-27 04:32:30,"['yuk', 'teladan', 'terap', 'protokol', 'sehat', 'aktif', 'cegah', 'sebar', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1765,1431112188857438211,HUMAS POLSEK METRO MENTENG,"jangan hanya protes dengan keadaan covid-19 yang masih ada, tapi bertindak dengan kontribusi nyata.

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/WE9wuHK0hZ",2021-08-27 04:31:49,"['protes', 'covid', 'tindak', 'kontribusi', 'nyata', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1766,1431112033202704388,HUMAS POLSEK METRO MENTENG,"dengan disiplin protokol kesehatan maka secara tidak langsung kita telah berperan aktif untuk memutus rantai penyebaran covid-19.

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/m6nOTEvTAK",2021-08-27 04:31:12,"['disiplin', 'protokol', 'sehat', 'langsung', 'peran', 'aktif', 'putus', 'rantai', 'sebar', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1767,1431111720248885252,αdiיוליאנטו,"Ibarat habis jatuh tertimpa tangga. Badai sitokin bisa bikin kondisi pasien COVID-19 makin parah dengan cepat!
 
Lalu, gimana cara antisipasi risikonya?
Jaga kesehatan udah pasti dan tentunya, jaga masa depan keluarga dengan asuransi jiwa FWD
https://t.co/aBBpXlzPLy https://t.co/sohZCJi3MG",2021-08-27 04:29:57,"['habis', 'jatuh', 'timpa', 'tangga', 'badai', 'sitokin', 'kondisi', 'pasien', 'covid', 'parah', 'cepat', 'gimana', 'antisipasi', 'risiko', 'jaga', 'sehat', 'udah', 'jaga', 'keluarga', 'asuransi', 'jiwa', 'fwd']"
1768,1431109081809358852,POLSEK SRUMBUNG,"Yuk jadi teladan yang baik dalam menerapkan protokol kesehatan agar kita semua aktif dalam mencegah penyebaran covid-19

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/ei9CGAefs0",2021-08-27 04:19:28,"['yuk', 'teladan', 'terap', 'protokol', 'sehat', 'aktif', 'cegah', 'sebar', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1769,1431108960132616197,Polsek Jebus,"Kapolri Jenderal Listyo Sigit Prabowo, https://t.co/bruC1jTZnV berpendapat berkat kerja sama dari pemerintah dan elemen masyarakat dalam melaksanakan program vaksinasi, angka kasus COVID-19 dan BOR dapat ditekan

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/t7OGr8DDjW",2021-08-27 04:18:59,"['kapolri', 'jenderal', 'listyo', 'sigit', 'prabowo', 'dapat', 'berkat', 'kerja', 'perintah', 'elemen', 'masyarakat', 'laksana', 'program', 'vaksinasi', 'angka', 'covid', 'bor', 'tekan', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1770,1431108866528321539,Polsek Jebus,"Kapolri Jenderal Listyo Sigit Prabowo, https://t.co/bruC1jTZnV. mengajak seluruh Alumni Akademi Kepolisian angkatan 1994 untuk ikut mempercepat program vaksinasi covid-19 dalam kegiatan vaksinasi massal dan bakti sosial Akpol 94.

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/tC7FQZM8QG",2021-08-27 04:18:37,"['kapolri', 'jenderal', 'listyo', 'sigit', 'prabowo', 'ajak', 'alumni', 'akademi', 'polisi', 'angkat', 'cepat', 'program', 'vaksinasi', 'covid', 'giat', 'vaksinasi', 'massal', 'bakti', 'sosial', 'akpol', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1771,1431107061023010816,HUMAS POLSEK METRO MENTENG,"Vaksinasi Covid-19 Keliling Menteng

@divisihumaspolri @poldametrojaya @vaksinasimerdeka @kawalcovid19tmg
@PolresJakPus #divisihumaspolri #poldametrojaya #vaksin #cegahcovid19
#polresjakartapusat. https://t.co/nt1Cx3Qk9e",2021-08-27 04:11:26,"['vaksinasi', 'covid', 'keliling', 'menteng', 'divisihumaspolri', 'poldametrojaya', 'vaksin', 'cegahcovid', 'polresjakartapusat']"
1772,1431107003468824584,HUMAS POLSEK METRO MENTENG,"Vaksinasi Covid-19 Keliling Menteng

@divisihumaspolri @poldametrojaya @vaksinasimerdeka @kawalcovid19tmg
@PolresJakPus #divisihumaspolri #poldametrojaya #vaksin #cegahcovid19
#polresjakartapusat. https://t.co/WU6gN3NjEO",2021-08-27 04:11:12,"['vaksinasi', 'covid', 'keliling', 'menteng', 'divisihumaspolri', 'poldametrojaya', 'vaksin', 'cegahcovid', 'polresjakartapusat']"
1773,1431106973362049025,HUMAS POLSEK METRO MENTENG,"Vaksinasi Covid-19 Keliling Menteng

@divisihumaspolri @poldametrojaya @vaksinasimerdeka @kawalcovid19tmg
@PolresJakPus #divisihumaspolri #poldametrojaya #vaksin #cegahcovid19
#polresjakartapusat. https://t.co/j7Cr4nbuy6",2021-08-27 04:11:05,"['vaksinasi', 'covid', 'keliling', 'menteng', 'divisihumaspolri', 'poldametrojaya', 'vaksin', 'cegahcovid', 'polresjakartapusat']"
1774,1431106706725953538,HUMAS POLSEK GUNUNG SUGIH,"Beberapa kebijakan pemerintah seperti vaksinasi, penerapan protokol kesehatan serta PPKM merupakan upaya pemerintah dalam menekan pandemi covid-19

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/LKvvaROWbc",2021-08-27 04:10:02,"['bijak', 'perintah', 'vaksinasi', 'terap', 'protokol', 'sehat', 'ppkm', 'upaya', 'perintah', 'tekan', 'pandemi', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1775,1431106471652052995,POLSEK MENGWI,"Polres Badung, Polsek Mengwi Bhabinkamtibmas Desa Sembung Aiptu Made Wirawan dampingi petugas Tracer melaksanakan tracing terkait warga Sading yang terpapar virus covid 19. https://t.co/D1zJOzDLRS",2021-08-27 04:09:06,"['polres', 'badung', 'polsek', 'mengwi', 'bhabinkamtibmas', 'desa', 'sembung', 'aiptu', 'made', 'wirawan', 'damping', 'tugas', 'tracer', 'laksana', 'tracing', 'kait', 'warga', 'sading', 'papar', 'virus', 'covid']"
1776,1431106470834106372,BelaNegara,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 6M https://t.co/fUuEWBYqBo,2021-08-27 04:09:05,"['cegah', 'tular', 'varian', 'covid', 'vaksinasi', 'disiplin', 'patuh', 'prokes', 'm']"
1777,1431106451917869058,BelaNegara,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 6M https://t.co/psuDqBg9Yw,2021-08-27 04:09:01,"['cegah', 'tular', 'varian', 'covid', 'vaksinasi', 'disiplin', 'patuh', 'prokes', 'm']"
1778,1431106430115856386,BelaNegara,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 6M https://t.co/NF8KbHxn8Q,2021-08-27 04:08:56,"['cegah', 'tular', 'varian', 'covid', 'vaksinasi', 'disiplin', 'patuh', 'prokes', 'm']"
1779,1431106355243356166,Polsek Grabag,"Yuk jadi teladan yang baik dalam menerapkan protokol kesehatan agar kita semua aktif dalam mencegah penyebaran covid-19

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/wo1HbE2tEj",2021-08-27 04:08:38,"['yuk', 'teladan', 'terap', 'protokol', 'sehat', 'aktif', 'cegah', 'sebar', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1780,1431105612511731712,bayu,"Gua kalo nyari pasangan pasti berawal dari fisiknya dulu, kalo oke lanjut ke tahap berikut, kalo engga ole ya skip. Tapi, fisik oke tapi pas ngobrol dia gapercaya covid ya tetep gua skip. https://t.co/C10pBJgYzM",2021-08-27 04:05:41,"['gua', 'nyari', 'pasang', 'fisik', 'oke', 'tahap', 'engga', 'ole', 'skip', 'fisik', 'oke', 'pas', 'ngobrol', 'gapercaya', 'covid', 'tetep', 'gua', 'skip']"
1781,1431104949660708865,princess violet,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 6M https://t.co/BTYFouIgzV,2021-08-27 04:03:03,"['cegah', 'tular', 'varian', 'covid', 'vaksinasi', 'disiplin', 'patuh', 'prokes', 'm']"
1782,1431104922813034496,princess violet,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 6M https://t.co/Eo9zcRTVEm,2021-08-27 04:02:56,"['cegah', 'tular', 'varian', 'covid', 'vaksinasi', 'disiplin', 'patuh', 'prokes', 'm']"
1783,1431104902764187652,princess violet,Pencegahan Penularan Varian Covid-19 Dengan Vaksinasi Serta Disiplin Mematuhi Prokes 6M https://t.co/f8AmAxlvxh,2021-08-27 04:02:52,"['cegah', 'tular', 'varian', 'covid', 'vaksinasi', 'disiplin', 'patuh', 'prokes', 'm']"
1784,1431104718093180929,POLSEK MENGWI,"Polres Badung, Polsek Mengwi Bhabinkamtibmas Kelurahan Sading dampingi petugas Tracer melaksanakan tracing terkait warga Sading yang terpapar virus covid 19. https://t.co/eMka2C51eS",2021-08-27 04:02:08,"['polres', 'badung', 'polsek', 'mengwi', 'bhabinkamtibmas', 'lurah', 'sading', 'damping', 'tugas', 'tracer', 'laksana', 'tracing', 'kait', 'warga', 'sading', 'papar', 'virus', 'covid']"
1786,1431104305973522440,Polres Ciamis,"Kapolri Jenderal Listyo Sigit Prabowo, https://t.co/zXbxrMkKam berpendapat berkat kerja sama dari pemerintah dan elemen masyarakat dalam melaksanakan program vaksinasi, angka kasus COVID-19 dan BOR dapat ditekan

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/Z1UWHNncuw",2021-08-27 04:00:29,"['kapolri', 'jenderal', 'listyo', 'sigit', 'prabowo', 'dapat', 'berkat', 'kerja', 'perintah', 'elemen', 'masyarakat', 'laksana', 'program', 'vaksinasi', 'angka', 'covid', 'bor', 'tekan', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1787,1431103705000988678,Polres Ciamis,"Kapolri Jenderal Listyo Sigit Prabowo, https://t.co/zXbxrMkKam. mengajak seluruh Alumni Akademi Kepolisian angkatan 1994 untuk ikut mempercepat program vaksinasi covid-19 dalam kegiatan vaksinasi massal dan bakti sosial Akpol 94.

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/CtYKMP0B66",2021-08-27 03:58:06,"['kapolri', 'jenderal', 'listyo', 'sigit', 'prabowo', 'ajak', 'alumni', 'akademi', 'polisi', 'angkat', 'cepat', 'program', 'vaksinasi', 'covid', 'giat', 'vaksinasi', 'massal', 'bakti', 'sosial', 'akpol', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
1789,1431102813921181704,Humas Polres Temanggung,"Yuk jadi teladan yang baik dalam menerapkan protokol kesehatan agar kita semua aktif dalam mencegah penyebaran covid-19

#ProkesDisetiapAktifitas
Cegah Dengan Patuhi5M https://t.co/0yMKR9HX49",2021-08-27 03:54:34,"['yuk', 'teladan', 'terap', 'protokol', 'sehat', 'aktif', 'cegah', 'sebar', 'covid', 'prokesdisetiapaktifitas', 'cegah', 'patuh', 'm']"
